sales_value_rank,stock_code,product_description,sales_value,sales_quantity,sales_value_contribution_pct
2127,22248,DECORATION  PINK CHICK MAGIC GARDEN,523.460,592,0.005434
2128,20785,FUSCHIA RETRO BAR STOOL,523.300,14,0.005433
2129,22861,EASTER TIN CHICKS IN GARDEN,522.930,305,0.005429
2130,22903,CALENDAR FAMILY FAVOURITES,520.960,178,0.005408
2131,85025C,PINK HEART SHAPE PHOTO FRAME,520.910,321,0.005408
2132,20832,RED FLOCK LOVE HEART PHOTO FRAME,520.830,995,0.005407
2133,21059,PARTY INVITES DINOSAURS,520.720,604,0.005406
2134,23219,LAUREL STAR ANTIQUE SILVER,520.010,395,0.005398
2135,84816,DANISH ROSE BEDSIDE CABINET,519.350,13,0.005392
2136,21015,DARK BIRD HOUSE TREE DECORATION,519.210,1341,0.00539
2137,84313B,BLUE TV TRAY TABLE,518.610,127,0.005384
2138,22709,WRAP WEDDING DAY,518.000,1300,0.005378
2139,21270,ANTIQUE CREAM CUTLERY CUPBOARD,517.440,49,0.005372
2140,22707,WRAP MONSTER FUN,517.440,1232,0.005372
2141,23139,SINGLE WIRE HOOK PINK HEART,516.220,382,0.005359
2142,21417,COCKLE SHELL DISH,513.490,197,0.005331
2143,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,513.020,104,0.005326
2144,21455,PAINTED YELLOW WOODEN DAISY,511.690,606,0.005312
2145,85231G,ORANGE SCENTED SET/9 T-LIGHTS,511.050,600,0.005305
2146,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,509.620,286,0.005291
2147,23455,SMALL PARLOUR PICTURE FRAME,508.740,186,0.005281
2148,85131B,BEADED CRYSTAL HEART GREEN ON STICK,508.660,608,0.005281
2149,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,508.370,554,0.005278
2150,85104,SILVER GLASS T-LIGHT SET,508.250,187,0.005276
2151,20681,PINK POLKADOT CHILDRENS UMBRELLA,506.960,140,0.005263
2152,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",506.470,585,0.005258
2153,22543,MINI JIGSAW BAKE A CAKE,506.220,1327,0.005255
2154,20998,ROSE DU SUD OVEN GLOVE,505.200,185,0.005245
2155,22127,PARTY CONES CARNIVAL ASSORTED,504.880,404,0.005241
2156,21654,RIDGED GLASS FINGER BOWL,504.680,974,0.005239
2157,84687,BEACH HUT SHELF W 3 DRAWERS,504.430,81,0.005237
2158,84616,SILVER ROCCOCO CHANDELIER,504.320,14,0.005235
2159,21067,VINTAGE RED TEATIME MUG,504.150,317,0.005234
2160,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,501.980,107,0.005211
2161,23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,501.070,173,0.005202
2162,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,500.910,591,0.0052
2163,21926,RED/CREAM STRIPE CUSHION COVER,499.900,406,0.00519
2164,23660,HENRIETTA HEN MUG,499.160,292,0.005182
2165,21925,UNION STRIPE CUSHION COVER,498.750,399,0.005178
2166,22096,PINK PAISLEY SQUARE TISSUE BOX,496.730,1142,0.005157
2167,21972,SET OF 36 DINOSAUR PAPER DOILIES,496.160,334,0.005151
2168,20761,BLUE PAISLEY SKETCHBOOK,494.720,117,0.005136
2169,23043,PAPER LANTERN 9 POINT HOLLY STAR L,493.670,77,0.005125
2170,22280,POCKET BAG PINK PAISELY BROWN SPOT,493.580,461,0.005124
2171,23473,WOODLAND SMALL RED FELT HEART,492.260,606,0.00511
2172,23499,SET 12 VINTAGE DOILY CHALK,491.800,1094,0.005106
2173,23425,STORAGE TIN HOME SWEET HOME,490.030,172,0.005087
2174,21632,VINTAGE PINK DECORATIVE PARASOL,489.740,88,0.005084
2175,23045,PAPER LANTERN 5 POINT STAR MOON,489.690,117,0.005084
2176,23074,EMBOSSED HEART TRINKET BOX,489.330,228,0.00508
2177,22703,PINK CAT BOWL,489.280,257,0.005079
2178,22050,PINK PAISLEY ROSE GIFT WRAP,488.000,1200,0.005066
2179,47563A,RETRO LONGBOARD IRONING BOARD COVER,486.830,261,0.005054
2180,20766,GARDEN PATH SKETCHBOOK,486.070,120,0.005046
2181,21202,DOLLY HONEYCOMB GARLAND,485.460,474,0.00504
2182,21358,TOAST ITS - HAPPY BIRTHDAY,485.400,402,0.005039
2183,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,485.120,209,0.005036
2184,23021,GLASS BONNE JAM JAR,484.220,116,0.005027
2185,23060,HEART BEADED TRELLIS DECORATION,482.410,227,0.005008
2186,17012D,ORIGAMI ROSE INCENSE/CANDLE SET,482.200,411,0.005006
2187,21634,ASSORTED MINI MADRAS NOTEBOOK,481.950,976,0.005003
2188,82616B,FRAPPUCINO SCARF KNITTING KIT,481.770,333,0.005001
2189,90209C,PINK ENAMEL+GLASS HAIR COMB,480.500,263,0.004988
2190,21741,COSY SLIPPER SHOES LARGE GREEN,480.170,147,0.004985
2191,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,479.290,399,0.004976
2192,84849B,FAIRY SOAP SOAP HOLDER,478.830,266,0.004971
2193,21454,PAINTED PINK RABBIT,478.430,565,0.004967
2194,85049F,BABY BOOM RIBBONS,477.340,378,0.004955
2195,85194S,HANGING SPRING FLOWER EGG SMALL,476.820,1132,0.00495
2196,21472,LADYBIRD + BEE RAFFIA FOOD COVER,476.410,123,0.004946
2197,20803,SMALL PINK GLASS SUNDAE DISH,476.380,939,0.004945
2198,21587,COSY HOUR GIANT TUBE MATCHES,475.650,195,0.004938
2199,85093,CANDY SPOT EGG WARMER HARE,475.180,708,0.004933
2200,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,474.140,307,0.004922
2201,22230,JIGSAW TREE WITH WATERING CAN,473.530,1041,0.004916
2202,23218,LAUREL STAR ANTIQUE GOLD,473.110,373,0.004911
2203,22184,CAKE STAND VICTORIAN FILIGREE LARGE,471.860,56,0.004899
2204,23398,HANGING HEART BONHEUR,470.840,533,0.004888
2205,23136,IVORY WIRE SWEETHEART LETTER TRAY,470.640,124,0.004886
2206,20716,PARTY FOOD SHOPPER BAG,469.630,400,0.004875
2207,23451,SQUARE MINI PORTRAIT FRAME,467.500,236,0.004853
2208,84917,WHITE HAND TOWEL WITH BUTTERFLY,466.300,184,0.004841
2209,20707,CRAZY DAISY HEART DECORATION,465.930,463,0.004837
2210,23457,LARGE PARLOUR PICTURE FRAME,465.730,95,0.004835
2211,23422,PANTRY HOOK BALLOON WHISK,465.470,209,0.004832
2212,20615,BLUE POLKADOT PASSPORT COVER,462.110,307,0.004797
2213,35598D,PINK/WHITE CHRISTMAS TREE 60CM,461.810,636,0.004794
2214,21850,BLUE  DIAMANTE PEN IN GIFT BOX,461.650,125,0.004793
2215,22513,DOORSTOP FOOTBALL DESIGN,460.730,94,0.004783
2216,35598B,BLACK CHRISTMAS TREE 60CM,460.640,558,0.004782
2217,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,460.270,201,0.004778
2218,84674,FLYING PIG WATERING CAN,458.210,191,0.004757
2219,20838,FRENCH LATTICE CUSHION COVER,458.160,384,0.004756
2220,22511,RETROSPOT BABUSHKA DOORSTOP,458.160,221,0.004756
2221,21366,MIRRORED WALL ART PHOTO FRAMES,457.420,86,0.004749
2222,21867,PINK UNION JACK  LUGGAGE TAG,456.780,336,0.004742
2223,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,456.750,400,0.004742
2224,17096,ASSORTED LAQUERED INCENSE HOLDERS,455.980,2545,0.004734
2225,23336,EGG FRYING PAN PINK,454.920,199,0.004723
2226,23117,POPPY FIELDS CHOPPING BOARD,454.010,87,0.004713
2227,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,453.700,698,0.00471
2228,84916,HAND TOWEL PALE BLUE W FLOWERS,453.390,223,0.004707
2229,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",453.320,541,0.004706
2230,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,451.590,1153,0.004688
2231,48189,DOORMAT FRIENDSHIP,451.110,27,0.004683
2232,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,448.270,51,0.004654
2233,22496,SET OF 2 ROUND TINS DUTCH CHEESE,447.420,142,0.004645
2234,20770,ABSTRACT CIRCLE JOURNAL,447.250,184,0.004643
2235,21062,PARTY INVITES SPACEMAN,447.180,526,0.004642
2236,21851,LILAC DIAMANTE PEN IN GIFT BOX,446.700,140,0.004637
2237,85169C,EAU DE NIL LOVE BIRD CANDLE,446.650,425,0.004637
2238,23379,PACK OF 12 RED APPLE TISSUES,446.620,1190,0.004636
2239,22516,CHILDS GARDEN RAKE BLUE,445.330,194,0.004623
2240,21656,RIDGED GLASS POSY VASE,444.580,219,0.004615
2241,23509,MINI PLAYING CARDS FUN FAIR,444.350,1048,0.004613
2242,21063,PARTY INVITES JAZZ HEARTS,443.930,512,0.004609
2243,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,441.890,82,0.004587
2244,35637A,IVORY STRING CURTAIN WITH POLE,440.620,170,0.004574
2245,21061,PARTY INVITES FOOTBALL,439.800,474,0.004566
2246,22638,SET OF 4 NAPKIN CHARMS CROWNS,439.220,246,0.00456
2247,21580,RABBIT  DESIGN  COTTON TOTE BAG,439.110,180,0.004559
2248,84596E,SMALL LICORICE DES PINK BOWL,436.780,574,0.004534
2249,84920,PINK FLOWER FABRIC PONY,434.980,112,0.004516
2250,35653,VINTAGE BEAD NOTEBOOK,433.190,150,0.004497
2251,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,432.120,160,0.004486
2252,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,432.090,1405,0.004486
2253,84820,DANISH ROSE TRINKET TRAYS,431.650,207,0.004481
2254,22229,BUNNY WOODEN PAINTED WITH FLOWER,431.290,565,0.004477
2255,85130C,BEADED CRYSTAL HEART BLUE  LARGE,430.900,474,0.004473
2256,23548,WRAP MAGIC FOREST,430.500,1025,0.004469
2257,20669,RED HEART LUGGAGE TAG,430.120,297,0.004465
2258,46776C,WOVEN FROST CUSHION COVER,429.200,102,0.004456
2259,72819,CUPID DESIGN SCENTED CANDLES,429.070,161,0.004454
2260,21002,ROSE DU SUD DRAWSTRING BAG,428.660,125,0.00445
2261,20831,GOLD PHOTO FRAME,428.610,168,0.00445
2262,22216,T-LIGHT HOLDER WHITE LACE,428.350,398,0.004447
2263,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,427.920,268,0.004442
2264,84976,RECTANGULAR SHAPED MIRROR,427.720,495,0.00444
2265,77101A,UNION FLAG WINDSOCK,426.940,387,0.004432
2266,22517,CHILDS GARDEN RAKE PINK,426.910,193,0.004432
2267,20934,SET/3 POT PLANT CANDLES,424.460,68,0.004406
2268,20619,TROPICAL PASSPORT COVER,423.130,258,0.004393
2269,21088,SET/6 FRUIT SALAD PAPER CUPS,422.890,1653,0.00439
2270,84360,TABLE LAMP WHITE SHADE WOOD BASE,422.220,76,0.004383
2271,21318,GLASS CHALICE BLUE SMALL,421.780,694,0.004379
2272,90154,LAZER CUT NECKLACE W PASTEL BEADS,421.750,57,0.004378
2273,72799F,IVORY PILLAR CANDLE GOLD FLOCK,421.130,144,0.004372
2274,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",420.750,165,0.004368
2275,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",420.310,675,0.004363
2276,21129,SILVER FISHING GNOME,419.520,52,0.004355
2277,23044,PAPER LANTERN 9 POINT HOLLY STAR S,419.140,100,0.004351
2278,21220,SET/4 BADGES DOGS,419.120,326,0.004351
2279,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,419.120,176,0.004351
2280,21374,MIRRORED WALL ART SKULLS,418.790,268,0.004348
2281,22344,PARTY PIZZA DISH PINK POLKADOT,417.060,1000,0.00433
2282,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,416.910,223,0.004328
2283,21415,CLAM SHELL SMALL,416.790,182,0.004327
2284,20762,GREEN FERN SKETCHBOOK,416.330,105,0.004322
2285,20768,GREEN FERN JOURNAL,415.760,168,0.004316
2286,21758,VINTAGE SHELLS PRINT,415.000,49,0.004308
2287,21003,ROSE DU SUD CUSHION COVER,414.260,70,0.004301
2288,22647,CERAMIC LOVE HEART MONEY BANK,413.750,605,0.004295
2289,22390,PAPERWEIGHT CHILDHOOD MEMORIES,411.700,216,0.004274
2290,21817,GLITTER CHRISTMAS TREE,410.910,906,0.004266
2291,35599B,BLACK CHRISTMAS TREE 120CM,410.730,145,0.004264
2292,20830,SILVER PHOTO FRAME,409.830,136,0.004255
2293,22051,BLUE SCANDINAVIAN PAISLEY WRAP,409.500,975,0.004251
2294,20765,CHRYSANTHEMUM SKETCHBOOK,408.590,101,0.004242
2295,21365,MIRRORED WALL ART STARS,408.090,311,0.004236
2296,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,407.910,193,0.004235
2297,84559A,3D SHEET OF DOG STICKERS,407.690,416,0.004232
2298,35004G,SET OF 3 GOLD FLYING DUCKS,405.900,102,0.004214
2299,90114,SUMMER DAISIES BAG CHARM,405.480,162,0.004209
2300,21828,EIGHT PIECE SNAKE  SET,404.660,308,0.004201
2301,21884,CAKES AND BOWS GIFT  TAPE,404.330,1153,0.004197
2302,21147,JINGLE BELLS TREE DECORATION,403.530,196,0.004189
2303,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,402.200,284,0.004175
2304,16219,HOUSE SHAPE PENCIL SHARPENER,401.010,3026,0.004163
2305,22545,MINI JIGSAW BUNNIES,399.910,974,0.004152
2306,84600,NEW BAROQUE JEWELLERY BOX,399.190,47,0.004144
2307,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,399.020,37,0.004142
2308,85203,HANGING WOOD AND FELT BUTTERFLY,398.910,871,0.004141
2309,84821,DANISH ROSE DELUXE COASTER,397.270,883,0.004124
2310,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,395.610,5884,0.004107
2311,22643,SET OF 4 NAPKIN CHARMS LEAVES,395.570,190,0.004107
2312,22214,CANDLE PLATE LACE WHITE,391.890,167,0.004068
2313,85232A,SET/3 POLKADOT STACKING TINS,389.550,78,0.004044
2314,20867,PINK ROSE FABRIC MIRROR,388.510,328,0.004033
2315,84974,S/2 ZINC HEART DESIGN PLANTERS,388.050,39,0.004028
2316,22256,FELT FARM ANIMAL CHICKEN,387.900,286,0.004027
2317,20705,MRS ROBOT SOFT TOY,383.500,130,0.003981
2318,20854,BLUE PATCH PURSE PINK HEART,383.020,242,0.003976
2319,22048,BIRTHDAY BANQUET GIFT WRAP,383.000,950,0.003976
2320,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,382.080,968,0.003966
2321,84919,BLUE CUSHION COVER WITH FLOWER,381.780,58,0.003963
2322,85136C,RED SHARK HELICOPTER,381.430,47,0.00396
2323,22510,GINGHAM BABUSHKA DOORSTOP,380.620,182,0.003951
2324,21562,HAWAIIAN GRASS SKIRT,380.360,324,0.003949
2325,90161C,ANT COPPER LIME BOUDICCA BRACELET,378.030,76,0.003924
2326,84247E,PACK OF 12 CHRISTMAS FUN CARDS,376.710,137,0.003911
2327,23039,T-LIGHT HOLDER SILVER HEART HANDLE,376.310,187,0.003907
2328,47367B,PAIR PADDED HANGERS PINK CHECK,376.270,112,0.003906
2329,22598,CHRISTMAS MUSICAL ZINC TREE,375.280,892,0.003896
2330,21635,MADRAS NOTEBOOK LARGE,374.960,271,0.003893
2331,85168B,BLACK BAROQUE CARRIAGE CLOCK,374.760,44,0.00389
2332,21879,HEARTS GIFT TAPE,374.740,1161,0.00389
2333,22447,PIN CUSHION BABUSHKA BLUE,374.460,118,0.003887
2334,23058,CHRISTMAS HANGING SNOWFLAKE,374.460,426,0.003887
2335,84663A,GRASS HOPPER WOODEN WALL CLOCK,374.120,272,0.003884
2336,16045,POPART WOODEN PENCILS ASST,372.000,8700,0.003862
2337,84826,ASSTD DESIGN 3D PAPER STICKERS,371.900,1070,0.003861
2338,22405,MONEY BOX POCKET MONEY DESIGN,371.750,273,0.003859
2339,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,371.680,318,0.003859
2340,23415,HOME SWEET HOME HOOK,371.230,223,0.003854
2341,21881,CUTE CATS TAPE,370.420,1087,0.003845
2342,90160C,TURQ+RED BOUDICCA LARGE BRACELET,369.970,53,0.003841
2343,84563A,PINK & WHITE BREAKFAST TRAY,369.840,96,0.003839
2344,21579,LOLITA  DESIGN  COTTON TOTE BAG,369.220,158,0.003833
2345,90200E,GREEN SWEETHEART BRACELET,368.560,90,0.003826
2346,84658,WHITE STITCHED CUSHION COVER,367.850,51,0.003819
2347,22769,CHALKBOARD KITCHEN ORGANISER,366.730,11,0.003807
2348,23116,VEGETABLE GARDEN CHOPPING BOARD,366.700,74,0.003807
2349,21320,GLASS CHALICE GREEN  LARGE,364.220,197,0.003781
2350,22265,EASTER DECORATION NATURAL CHICK,363.550,536,0.003774
2351,21197,MULTICOLOUR  CONFETTI IN TUBE,363.160,272,0.00377
2352,16011,ANIMAL STICKERS,362.040,1724,0.003758
2353,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,361.810,688,0.003756
2354,23337,EGG FRYING PAN MINT,361.770,169,0.003756
2355,21348,PINK SPOTS CHOCOLATE NESTING BOXES,361.560,140,0.003753
2356,21945,STRAWBERRIES  DESIGN FLANNEL,361.540,350,0.003753
2357,21131,GOLD STANDING GNOME,360.520,76,0.003743
2358,35095A,BLUE VICTORIAN FABRIC OVAL BOX,359.790,876,0.003735
2359,84632,DECORATIVE HANGING SHELVING UNIT,359.700,6,0.003734
2360,20856,DENIM PATCH PURSE PINK BUTTERFLY,357.290,216,0.003709
2361,23661,MILK MAIDS MUG,357.260,206,0.003709
2362,82095,HEART BUTTONS JEWELLERY BOX,356.110,68,0.003697
2363,85169D,PINK LOVE BIRD CANDLE,356.080,351,0.003697
2364,35964,FOLKART CLIP ON STARS,355.970,700,0.003695
2365,84915,HAND TOWEL PINK FLOWER AND DAISY,355.810,213,0.003694
2366,90209B,GREEN ENAMEL+GLASS HAIR COMB,355.640,184,0.003692
2367,23691,WRAP KEEP CALM BIRTHDAY,355.500,875,0.003691
2368,21000,ROSE DU SUD COSMETICS BAG,354.260,94,0.003678
2369,22406,MONEY BOX KINGS CHOICE DESIGN,352.700,253,0.003661
2370,22532,MAGIC DRAWING SLATE LEAP FROG,352.470,1038,0.003659
2371,21724,PANDA AND BUNNIES STICKER SHEET,351.720,405,0.003651
2372,23339,EGG FRYING PAN BLUE,351.160,157,0.003645
2373,85169B,BLACK LOVE BIRD CANDLE,351.140,327,0.003645
2374,23150,IVORY SWEETHEART SOAP DISH,350.930,133,0.003643
2375,84569A,PACK 3 IRON ON DOG PATCHES,350.920,292,0.003643
2376,22486,PLASMATRONIC LAMP,350.480,50,0.003638
2377,35954,SMALL FOLKART STAR CHRISTMAS DEC,350.480,1245,0.003638
2378,79030D,TUMBLER BAROQUE,350.230,581,0.003636
2379,21664,RIDGED GLASS STORAGE JAR CREAM LID,350.220,98,0.003636
2380,23459,DOLLY CABINET 2 DRAWERS,350.000,28,0.003633
2381,37482P,CUBIC MUG PINK POLKADOT,349.350,494,0.003627
2382,23420,PANTRY HOOK TEA STRAINER,349.290,163,0.003626
2383,21421,PORCELAIN ROSE LARGE,348.430,299,0.003617
2384,21051,RIBBONS PURSE,347.870,179,0.003611
2385,21723,ALPHABET HEARTS STICKER SHEET,347.600,395,0.003609
2386,21689,SILVER VANILLA  FLOWER CANDLE POT,347.370,89,0.003606
2387,23421,PANTRY HOOK SPATULA,347.120,159,0.003604
2388,84563B,BLUE & WHITE BREAKFAST TRAY,346.300,94,0.003595
2389,90200B,BLACK SWEETHEART BRACELET,346.280,82,0.003595
2390,20700,GREEN CAT FLORAL CUSHION COVER,345.170,73,0.003583
2391,84924A,WAKE UP COCKEREL CALENDAR SIGN,344.840,80,0.00358
2392,47591B,SCOTTIES CHILDRENS APRON,344.790,209,0.003579
2393,84849A,HELLO SAILOR BLUE SOAP HOLDER,344.340,180,0.003575
2394,21001,ROSE DU SUD WASHBAG,344.060,72,0.003572
2395,20652,BLUE POLKADOT LUGGAGE TAG,343.150,263,0.003562
2396,84766,SILVER ROCOCO CANDLE STICK,340.700,146,0.003537
2397,21555,CERAMIC STRAWBERRY TRINKET TRAY,340.630,133,0.003536
2398,84631,FRUIT TREE AND BIRDS WALL PLAQUE,340.580,40,0.003536
2399,22345,PARTY PIZZA DISH BLUE POLKADOT,340.490,877,0.003535
2400,35095B,RED VICTORIAN FABRIC OVAL BOX,340.190,845,0.003532
2401,21060,PARTY INVITES BALLOON GIRL,339.240,386,0.003522
2402,23015,CORDIAL GLASS JUG,338.380,40,0.003513
2403,90161B,ANT COPPER TURQ BOUDICCA BRACELET,338.190,68,0.003511
2404,22346,PARTY PIZZA DISH GREEN POLKADOT,337.200,803,0.003501
2405,21221,SET/4 BADGES CUTE CREATURES,336.510,259,0.003493
2406,90149,SILVER FLOWR PINK SHELL NECKLACE,335.280,52,0.003481
2407,21373,MIRRORED WALL ART SNOWFLAKES,334.290,439,0.00347
2408,23047,PAPER LANTERN 5 POINT SEQUIN STAR,333.500,58,0.003462
2409,22259,FELT FARM ANIMAL HEN,332.840,481,0.003455
2410,21222,SET/4 BADGES BEETLES,332.180,258,0.003448
2411,23428,IVORY RETRO KITCHEN WALL CLOCK,331.630,41,0.003443
2412,84638,SMALL KITCHEN FLOWER POTS PLAQUE,331.500,50,0.003441
2413,85213,MINI  ZINC GARDEN DECORATIONS,330.550,829,0.003432
2414,71270,PHOTO CLIP LINE,328.810,233,0.003413
2415,21263,GREEN GOOSE FEATHER TREE 60CM,327.720,156,0.003402
2416,22108,PING! MICROWAVE PLATE,327.120,111,0.003396
2417,16259,PIECE OF CAMO STATIONERY SET,326.560,3380,0.00339
2418,22529,MAGIC DRAWING SLATE GO TO THE FAIR,326.350,797,0.003388
2419,85230B,CINNAMON SCENTED VOTIVE CANDLE,326.240,1264,0.003387
2420,22104,MIRROR MOSAIC CANDLE PLATE,325.780,277,0.003382
2421,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,324.680,185,0.003371
2422,21285,RETROSPOT CANDLE  MEDIUM,324.570,136,0.003369
2423,85204,HANGING WOOD AND FELT FLOWER,324.400,2042,0.003368
2424,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,324.010,32,0.003364
2425,85205B,PINK FELT EASTER RABBIT GARLAND,323.150,122,0.003355
2426,21403,BLUE EGG  SPOON,320.560,1851,0.003328
2427,16008,SMALL FOLDING SCISSOR(POINTED EDGE),320.390,2556,0.003326
2428,84926E,FLOWERS TILE COASTER,319.680,940,0.003319
2429,22202,MILK PAN PINK POLKADOT,319.350,64,0.003315
2430,22092,BLUE PAISLEY TISSUE BOX,318.670,663,0.003308
2431,85179A,GREEN BITTY LIGHT CHAIN,318.670,168,0.003308
2432,20782,CAMOUFLAGE EAR MUFF HEADPHONES,317.480,47,0.003296
2433,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,317.440,133,0.003295
2434,23597,PAPER BUNTING PAISLEY PARK,317.020,110,0.003291
2435,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,317.000,690,0.003291
2436,22765,NEWSPAPER STAND,316.950,27,0.00329
2437,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,316.750,215,0.003288
2438,35915C,PEACH KNITTED HEN,316.460,315,0.003285
2439,84876B,GREEN HEART COMPACT MIRROR,315.810,218,0.003279
2440,47594B,SCOTTIES DESIGN WASHBAG,314.550,170,0.003265
2441,84584,PINK GINGHAM CAT WITH SCARF,314.510,144,0.003265
2442,85202,HANGING WOOD AND FELT HEART,313.130,672,0.003251
2443,84358,FLOOR LAMP SHADE WOOD BASE,312.700,33,0.003246
2444,21248,DOOR HANGER  MUM + DADS ROOM,310.420,191,0.003223
2445,21841,BABY MOUSE RED GINGHAM DRESS,310.250,73,0.003221
2446,22100,SKULLS SQUARE TISSUE BOX,309.850,645,0.003217
2447,16236,KITTY PENCIL ERASERS,309.590,1392,0.003214
2448,23478,WOODLAND LARGE PINK FELT HEART,309.400,273,0.003212
2449,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,309.300,582,0.003211
2450,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,309.020,38,0.003208
2451,46776D,WOVEN SUNSET CUSHION COVER,308.080,72,0.003198
2452,20936,FORKED CACTUS CANDLE,306.830,97,0.003185
2453,17084N,FAIRY DREAMS INCENSE,305.960,1234,0.003176
2454,16238,PARTY TIME PENCIL ERASERS,305.080,1335,0.003167
2455,72122,COFFEE SCENT PILLAR CANDLE,304.680,303,0.003163
2456,22040,BOTANICAL ROSE GIFT WRAP,304.500,725,0.003161
2457,21425,SKULLS STORAGE BOX LARGE,302.790,81,0.003143
2458,84708B,PINK JEWELLED PHOTO FRAME,301.600,57,0.003131
2459,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,301.360,136,0.003129
2460,35912B,WHITE/PINK CHICK DECORATION,301.260,252,0.003127
2461,21719,LOVELY BONBON STICKER SHEET,300.920,341,0.003124
2462,22135,MINI LADLE LOVE HEART PINK,299.900,533,0.003113
2463,22134,MINI LADLE LOVE HEART RED,299.490,576,0.003109
2464,21026,SPACE OWL,298.530,248,0.003099
2465,20897,VINTAGE NOTEBOOK PARIS DAYS,298.270,107,0.003096
2466,46118,FUNKY MONKEY CUSHION COVER,297.250,224,0.003086
2467,84510C,SET OF 4 POLKADOT COASTERS,296.480,166,0.003078
2468,84596J,MIXED NUTS LIGHT GREEN BOWL,296.450,568,0.003078
2469,21942,SKULLS DESIGN FLANNEL,296.390,273,0.003077
2470,22409,MONEY BOX BISCUITS DESIGN,295.970,225,0.003073
2471,21284,RETROSPOT CANDLE  SMALL,295.810,231,0.003071
2472,20622,VIPPASSPORT COVER,295.440,183,0.003067
2473,22547,MINI JIGSAW DINOSAUR,295.120,628,0.003064
2474,35911A,MULTICOLOUR RABBIT EGG WARMER,292.070,319,0.003032
2475,22049,WRAP CHRISTMAS SCREEN PRINT,291.500,1050,0.003026
2476,21371,MIRRORED WALL ART POPPIES,291.210,249,0.003023
2477,20780,BLACK EAR MUFF HEADPHONES,291.120,45,0.003022
2478,85129D,BEADED CRYSTAL HEART PINK SMALL,291.080,186,0.003022
2479,20655,QUEEN OF SKIES LUGGAGE TAG,291.040,196,0.003021
2480,23410,CURIO CABINET LINEN AND LACE,290.100,36,0.003012
2481,16015,MEDIUM CHINESE STYLE SCISSOR,289.980,662,0.00301
2482,22043,CHRISTMAS CARD SCREEN PRINT,289.020,1188,0.003
2483,21503,TOYBOX  WRAP,288.920,726,0.002999
2484,85024B,EAU DE NILE JEWELLED PHOTOFRAME,288.000,192,0.00299
2485,21944,KITTENS DESIGN FLANNEL,285.660,290,0.002966
2486,20618,QUEEN OF THE SKIES PASSPORT COVER,284.290,147,0.002951
2487,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",283.960,76,0.002948
2488,18094C,WHITE AND BLUE CERAMIC OIL BURNER,283.930,192,0.002948
2489,84661B,BLACK SQUARE TABLE CLOCK,283.430,99,0.002942
2490,84341B,SMALL PINK MAGIC CHRISTMAS TREE,282.380,645,0.002931
2491,23037,CANDLE HOLDER SILVER MADELINE,282.270,171,0.00293
2492,21167,WHITE SAGE INCENSE,281.910,1191,0.002927
2493,21442,GREEN BIRDHOUSE DECORATION,281.340,297,0.002921
2494,22257,FELT FARM ANIMAL SHEEP,280.420,373,0.002911
2495,71101E,STANDING FAIRY POLE SUPPORT,278.500,346,0.002891
2496,85188A,GREEN METAL SWINGING BUNNY,278.170,319,0.002888
2497,21725,SWEETIES  STICKERS,277.240,301,0.002878
